id_cliente,idade,anos_experiencia,estado_civil,grau_instrucao,historico_credito,area_cultivo_hectares,tipo_propriedade,valor_propriedade,regiao,clima_regiao,renda_anual,renda_mensal,dividas_totais,percentual_renda_comprometida,produtividade_toneladas_por_hectare,tipo_cultura,preco_medio_produto,possui_financiamento_ativo,valor_emprestimo,taxa_juros,prazo_pagamento_meses,percentual_garantia,valor_colateral,dias_atraso,quantidade_parcelas_atrasadas,valor_total_atrasado,tempo_desde_ultimo_atraso
426,58,15,Viúvo,Médio,Regular,354.59185046485476,Comunitária,4232810.57392109,Norte,Temperado,1091152.7463456057,90929.39552880048,301488.41535435943,0.5177175462775695,4.671923351226282,Milho,241.6193295171197,False,178124.1265437919,0.09923764047029016,70,0.8636675770907452,153840.03279348204,133,1,<function <lambda> at 0x000002BD7034CB80>,6
427,56,4,Casado,Fundamental,Bom,313.23132277014975,Arrendada,342298.2150684461,Nordeste,Árido,1436228.8233683037,119685.73528069198,968020.9612276284,0.28524974226240857,1.960806974449718,Algodão,344.2838604878466,False,336875.32312942937,0.04486811264627394,87,0.6412701286453073,216028.08180063864,65,2,<function <lambda> at 0x000002BD7034CB80>,59
428,49,29,Solteiro,Fundamental,Bom,495.1038788129986,Própria,1394737.7472500948,Sul,Tropical,1122329.9693632512,93527.4974469376,702947.5486169065,0.5966700531273507,8.349584536829228,Trigo,278.30673670758915,False,364617.7547341804,0.05553284580620618,110,0.9875687663790924,360085.106242749,126,7,<function <lambda> at 0x000002BD7034CB80>,44
429,64,22,Divorciado,Superior,Ruim,159.380320703044,Arrendada,563593.9005024892,Nordeste,Árido,1712386.4248121178,142698.86873434315,136722.27637346578,0.5879916643722656,6.896549288601274,Trigo,390.82348909283087,True,345276.3201998224,0.10324515501870582,58,0.775055234938822,267608.2194712853,204,6,<function <lambda> at 0x000002BD7034CB80>,19
430,69,25,Solteiro,Superior,Ruim,173.28607257765785,Própria,1512339.0797531365,Norte,Tropical,1860574.5273031865,155047.87727526555,416694.83967346675,0.5293000346826199,5.564835430910366,Trigo,918.9318520525619,True,56980.99067907614,0.08087912318799459,89,0.2675125972561529,15243.132810788296,297,11,<function <lambda> at 0x000002BD7034CB80>,52
431,25,13,Divorciado,Médio,Regular,44.075004458544996,Comunitária,498269.3646245564,Centro-Oeste,Temperado,384755.4006067914,32062.95005056595,385421.0997298786,0.3449216970948425,4.0871392885053694,Milho,596.3569385923935,True,328446.61732734233,0.1315417754838825,62,0.515968342088279,169468.05660689223,116,10,<function <lambda> at 0x000002BD7034CB80>,11
432,40,18,Casado,Médio,Bom,224.18507758915004,Comunitária,3356616.0911779194,Centro-Oeste,Temperado,884982.8723831106,73748.57269859254,534247.1107203831,0.23880386250228902,2.6582452704499007,Trigo,751.2823024582741,True,139993.77472704867,0.06450962958119448,110,0.6138203221386133,85931.02390035747,266,10,<function <lambda> at 0x000002BD7034CB80>,31
433,63,33,Divorciado,Superior,Regular,134.2190204862498,Própria,709967.740895747,Sul,Árido,796916.5598467882,66409.71332056569,841930.6744792532,0.21863178608387096,1.958028299497971,Café,515.6132743204429,False,14400.685284666759,0.05466575559046616,103,0.8712108825278415,12546.033735860228,281,10,<function <lambda> at 0x000002BD7034CB80>,1
434,29,16,Casado,Superior,Ruim,174.9764175779339,Própria,4266637.332902495,Centro-Oeste,Árido,822325.9441325718,68527.16201104765,583422.0151830018,0.007274850052646897,9.723165467832096,Algodão,77.4150176693183,True,207415.33594447697,0.14803257224482955,33,0.7834764274638182,162505.0264069865,148,8,<function <lambda> at 0x000002BD7034CB80>,21
435,46,42,Divorciado,Fundamental,Ruim,418.1130361765357,Arrendada,4095095.701096873,Nordeste,Temperado,268537.87883119425,22378.156569266186,61556.677599999275,0.1495046983454199,2.7968377776042077,Trigo,110.98571169792362,False,216771.5514019005,0.13844765011691085,117,0.49548805648931116,107407.7147063005,193,11,<function <lambda> at 0x000002BD7034CB80>,40
436,53,44,Casado,Superior,Regular,468.0648341961104,Própria,117625.34307951662,Sul,Árido,1630959.1374418242,135913.26145348535,655415.696802855,0.4312849409694987,1.538871640492471,Milho,561.0268797044914,True,233587.06667622324,0.02376905684986738,104,0.7227461500021033,168824.15313052494,167,3,<function <lambda> at 0x000002BD7034CB80>,47
437,27,2,Casado,Médio,Ruim,96.93787064256689,Própria,4483845.459799817,Norte,Temperado,90817.1611695718,7568.0967641309835,8265.297945858396,0.36217925993583994,9.655000949642467,Algodão,732.8495830790243,True,352412.08269535814,0.12019471998985358,21,0.6615287263187035,233130.7162047819,311,6,<function <lambda> at 0x000002BD7034CB80>,39
438,36,35,Viúvo,Fundamental,Regular,189.3919211189656,Própria,193274.36787966694,Sul,Temperado,1065888.6832997706,88824.05694164755,779960.460540393,0.5498533135005201,5.940565672220444,Trigo,254.56400115229494,True,154421.90457122956,0.034343520597276384,26,0.3008420871619255,46456.608074728385,178,0,<function <lambda> at 0x000002BD7034CB80>,23
439,50,42,Casado,Médio,Bom,464.67212824712004,Arrendada,1236246.6355399052,Sul,Tropical,1330519.2083284887,110876.60069404072,666636.072411242,0.03001336014993472,8.169910614920287,Soja,735.8140952926889,True,157640.2565519613,0.023573075327818223,82,0.38788695439888043,61146.59900459842,147,10,<function <lambda> at 0x000002BD7034CB80>,49
440,40,34,Viúvo,Fundamental,Regular,35.5951880411652,Própria,210326.23199117553,Sudeste,Árido,430789.48735657684,35899.123946381405,308785.658352586,0.09316596190639836,1.393892624784867,Trigo,820.1324848093368,True,30276.128120630296,0.05558041707562536,104,0.47289785017145153,14317.515899761496,56,10,<function <lambda> at 0x000002BD7034CB80>,30
441,61,30,Casado,Superior,Bom,50.71846141513237,Comunitária,1712425.2608446141,Sudeste,Temperado,1813583.3803556152,151131.94836296793,292441.8045895157,0.47354627361127805,6.102512717316892,Café,441.3026044440057,False,343410.607996148,0.05501496427794356,47,0.3563867250908024,122386.9819451885,4,1,<function <lambda> at 0x000002BD7034CB80>,3
442,46,13,Solteiro,Médio,Bom,85.58153965708354,Arrendada,2593639.3022806947,Sul,Árido,1680327.4299090903,140027.2858257575,798272.9965463056,0.21510457871720026,4.583889677061956,Algodão,759.0982712018997,True,283913.045699792,0.1265114391051054,59,0.32010707666402044,90882.57508573885,13,6,<function <lambda> at 0x000002BD7034CB80>,23
443,53,13,Casado,Fundamental,Ruim,299.630352892803,Arrendada,3993392.1016249335,Centro-Oeste,Tropical,952745.7843781721,79395.48203151434,783336.6919246205,0.07100720023072675,7.947679909148952,Café,433.8284528120369,True,174712.55634689404,0.11238674197256858,37,0.24655821610422965,43076.8162238999,279,1,<function <lambda> at 0x000002BD7034CB80>,42
444,38,18,Solteiro,Fundamental,Ruim,79.48377414796875,Comunitária,1723008.6748256888,Sudeste,Tropical,834074.8860334747,69506.24050278956,352302.35437675996,0.5978703030600535,1.3458308107515273,Soja,694.433097982269,True,352594.4894586773,0.14760922555316186,119,0.8984820524871442,316799.8205844891,323,5,<function <lambda> at 0x000002BD7034CB80>,16
445,52,32,Solteiro,Superior,Ruim,484.19780881811306,Comunitária,3542175.622131928,Norte,Árido,488404.4919179781,40700.374326498175,298947.7280797803,0.47235018160161774,4.615215117054529,Soja,775.7971968535659,True,268678.8746134386,0.11249667704053641,43,0.43115473437188295,115842.16881529357,303,9,<function <lambda> at 0x000002BD7034CB80>,39
446,29,32,Casado,Superior,Regular,226.12369099296757,Comunitária,978147.0627389527,Nordeste,Árido,1465386.584797028,122115.54873308567,559824.78888279,0.24524462205487352,8.191660775375764,Café,992.3302873927053,True,234622.47293526982,0.07437322192328623,75,0.43225648314685294,101417.08501821742,215,11,<function <lambda> at 0x000002BD7034CB80>,18
447,54,35,Solteiro,Superior,Regular,253.25139037333236,Própria,3765462.3608834255,Sudeste,Temperado,280852.723271289,23404.393605940753,8365.65998414418,0.49400848616768417,5.7042753817453296,Algodão,378.1268289604163,False,255662.27183056323,0.1108605959228782,119,0.3649825099441244,93312.25767073598,174,8,<function <lambda> at 0x000002BD7034CB80>,39
448,29,39,Viúvo,Médio,Ruim,127.09601482367621,Comunitária,1218183.1992507258,Sul,Tropical,1366870.7526106904,113905.89605089086,82667.03798654229,0.408362322071492,5.950348668987435,Soja,440.4887415458809,True,318174.06263352826,0.14992967873423227,107,0.5803178974911064,184642.10306369272,315,10,<function <lambda> at 0x000002BD7034CB80>,37
449,36,29,Divorciado,Fundamental,Regular,238.1253249551931,Própria,760546.5419216512,Centro-Oeste,Tropical,1688064.8325144588,140672.0693762049,126169.59014873674,0.47398485574189997,1.8744821376936895,Soja,207.33905643966276,False,330001.3022872997,0.11231844473312866,43,0.611393574337898,201760.67574159332,2,4,<function <lambda> at 0x000002BD7034CB80>,54
450,40,29,Casado,Superior,Ruim,332.6472481553207,Arrendada,967773.8093515688,Nordeste,Tropical,472373.720315707,39364.47669297558,185411.8178271742,0.4891238265393899,2.1909750050808223,Trigo,243.86940548171654,True,144478.90957035858,0.11901857627744138,59,0.366625086900064,52969.592776459205,136,9,<function <lambda> at 0x000002BD7034CB80>,33
451,50,44,Solteiro,Médio,Regular,376.83268279225115,Arrendada,951212.4879651841,Sudeste,Árido,1735526.2577395372,144627.18814496143,512018.1266754691,0.05083720997419074,7.092996448292073,Milho,708.7252524684588,False,70371.68169557661,0.14198745197473372,65,0.6868562702909204,48335.23082352359,99,6,<function <lambda> at 0x000002BD7034CB80>,46
452,50,16,Casado,Médio,Bom,378.1647009414069,Comunitária,2588671.252916106,Centro-Oeste,Temperado,85979.93489022674,7164.994574185562,992241.914861122,0.3737837326128574,7.075419600609279,Soja,921.1933106467523,True,78317.09059525937,0.034774663970518836,82,0.7783999676749993,60962.02078774989,82,0,<function <lambda> at 0x000002BD7034CB80>,32
453,45,44,Viúvo,Médio,Bom,291.0561007835737,Própria,4231748.026881323,Centro-Oeste,Árido,1827319.0230653202,152276.58525544335,652613.4017473535,0.004071331786096554,9.81193054827046,Algodão,424.8747040781785,True,319695.4429515008,0.1116219581482045,115,0.49907206877236154,159551.066090902,279,7,<function <lambda> at 0x000002BD7034CB80>,5
454,63,10,Casado,Superior,Ruim,452.65808862195934,Comunitária,444045.1311129029,Centro-Oeste,Árido,254357.21114557007,21196.43426213084,61298.79444922359,0.026073747780702372,7.407576892589954,Algodão,220.85222449376417,False,436436.642883563,0.13060477453576835,108,0.668361357485951,291697.3870942694,131,8,<function <lambda> at 0x000002BD7034CB80>,59
455,60,30,Casado,Superior,Regular,409.61688441652416,Comunitária,3549433.7765424424,Sul,Árido,1298603.1723173046,108216.93102644205,525579.3740622418,0.5423880054335045,5.439191463401025,Trigo,320.84452441384434,True,204748.1391727759,0.14406921802871608,82,0.6018415241315571,123225.93214284362,0,4,<function <lambda> at 0x000002BD7034CB80>,50
456,57,25,Solteiro,Fundamental,Regular,379.7388167758196,Própria,3289014.9752816455,Norte,Temperado,515163.28844960476,42930.27403746706,496645.2123895044,0.3165382328140833,8.715950411801977,Algodão,482.2991195677317,False,84760.08016473119,0.04742600766252092,52,0.35643871868488175,30211.774369544644,115,5,<function <lambda> at 0x000002BD7034CB80>,35
457,54,39,Viúvo,Fundamental,Bom,32.52473323182801,Comunitária,4368973.761555344,Centro-Oeste,Árido,1676373.7345158353,139697.81120965295,144167.8158180495,0.4415411915211149,1.9402568723434261,Trigo,326.11781289709995,True,378301.2491469273,0.08551077100415175,17,0.7840087910196623,296591.50498491054,201,10,<function <lambda> at 0x000002BD7034CB80>,12
458,61,20,Divorciado,Superior,Bom,8.40459129872641,Arrendada,1258530.4245091907,Nordeste,Tropical,1034354.7146126237,86196.22621771863,920272.3688024078,0.5031005942658876,5.0436623880662905,Soja,271.900128965773,False,416244.73720972426,0.10847213019378264,58,0.841162422259238,350129.43140399165,139,7,<function <lambda> at 0x000002BD7034CB80>,46
459,47,5,Divorciado,Médio,Ruim,110.16140221175911,Comunitária,2278043.8004908967,Sudeste,Tropical,287777.5586680727,23981.46322233939,440765.24767536897,0.569752060538751,3.583981998348128,Soja,749.1852643192256,False,440291.2215604833,0.052170804835173876,38,0.719034492469734,316584.57503362134,145,3,<function <lambda> at 0x000002BD7034CB80>,8
460,34,1,Solteiro,Médio,Bom,333.44417898715886,Própria,4632845.503495411,Nordeste,Tropical,1150563.3112254373,95880.27593545312,994559.1406097397,0.5216117087536775,1.9417402623486302,Soja,57.45267517859203,False,303415.7144568666,0.09806147222253564,33,0.4591168222168411,139303.25863208904,265,1,<function <lambda> at 0x000002BD7034CB80>,34
461,29,30,Casado,Médio,Ruim,208.5427569968602,Própria,3316967.57816982,Sul,Temperado,827607.5681900266,68967.29734916888,420072.2952521643,0.28998686921837635,7.871518762483297,Soja,562.269000969659,True,430364.27969404234,0.053485241724739924,8,0.9414339955274411,405159.56336465146,201,9,<function <lambda> at 0x000002BD7034CB80>,33
462,60,3,Solteiro,Fundamental,Bom,204.1910983531593,Arrendada,1974403.6436649046,Sul,Árido,1329666.6768939402,110805.55640782835,607957.7026836092,0.2015821844283069,5.597128274489955,Milho,804.0784666782662,False,7707.479224203839,0.06334941266911415,87,0.5642867103960995,4349.228096872265,151,7,<function <lambda> at 0x000002BD7034CB80>,15
463,58,14,Solteiro,Médio,Bom,442.8705096736588,Própria,700491.2951335789,Nordeste,Temperado,1766168.5038316497,147180.70865263746,104762.53645144007,0.0926959417236229,6.010918479077416,Milho,302.9168720015948,True,53617.90088476176,0.07739743054641246,31,0.41270278830807827,22128.257198367355,221,1,<function <lambda> at 0x000002BD7034CB80>,17
464,55,30,Solteiro,Fundamental,Regular,448.3036098252602,Própria,1349300.7891079257,Norte,Árido,830590.4797431686,69215.87331193071,454227.8238068692,0.24019288949236794,4.701296691192961,Soja,623.1269350814165,False,46288.033526049374,0.08879471283705372,59,0.5265876966575652,24374.708957290495,78,4,<function <lambda> at 0x000002BD7034CB80>,17
465,34,4,Casado,Fundamental,Bom,455.04175570652495,Arrendada,2927016.613572447,Sul,Tropical,593963.7454770422,49496.97878975351,238765.8940039733,0.21989614749669806,5.143035084424617,Algodão,685.4551003376869,False,356302.3421273665,0.07841756331126959,45,0.7536600735265679,268530.8493653994,199,5,<function <lambda> at 0x000002BD7034CB80>,37
466,43,18,Viúvo,Médio,Bom,160.36964787493852,Comunitária,3604931.340424543,Sul,Árido,48739.887164665415,4061.657263722118,835564.798571235,0.335744905173524,2.0441564841070283,Trigo,672.2734615848354,False,34790.89177178951,0.0841154175724308,71,0.8767454285273995,30502.755315307968,249,4,<function <lambda> at 0x000002BD7034CB80>,49
467,56,37,Solteiro,Médio,Ruim,347.0726273059346,Arrendada,665888.3399168728,Nordeste,Árido,1158181.2949625524,96515.10791354603,783919.5848675399,0.39930564525432805,7.056260418582788,Café,473.5571524887818,True,248182.18623315354,0.058816538317478045,73,0.48526039942629806,120432.98682199197,98,5,<function <lambda> at 0x000002BD7034CB80>,42
468,25,25,Casado,Superior,Bom,139.45842473081296,Comunitária,3018006.4372180672,Sul,Árido,816504.0395142384,68042.0032928532,824179.9996253585,0.5869952858670284,4.892026236446924,Trigo,379.24908848199027,True,236353.44931814456,0.04066546222294198,119,0.3860995568074998,91255.96203165948,212,5,<function <lambda> at 0x000002BD7034CB80>,31
469,29,1,Viúvo,Superior,Ruim,99.35186737185265,Arrendada,2774238.8302518176,Norte,Temperado,761805.4536493609,63483.78780411341,723609.4377579514,0.43703171166043947,8.350908158166249,Café,844.1278693764228,True,155351.76177912045,0.026155497052489127,97,0.7011945054681639,108931.80177431837,142,2,<function <lambda> at 0x000002BD7034CB80>,6
470,69,15,Solteiro,Médio,Bom,96.39306638694777,Comunitária,2594079.4611190045,Norte,Árido,382211.93614274083,31850.994678561736,832683.2236200512,0.38624911946575397,2.766584801287685,Café,770.523659149871,False,435202.5849710499,0.0454772339239168,97,0.9369720800850285,407772.67129870603,189,10,<function <lambda> at 0x000002BD7034CB80>,22
471,28,9,Divorciado,Fundamental,Bom,174.34327232747904,Arrendada,3466109.4325259393,Norte,Árido,871509.5834787232,72625.79862322693,200828.75017492086,0.20105546056100554,2.845495840769522,Soja,355.1924147432169,True,85216.600939998,0.0956526733957518,94,0.3466346908475373,29539.030121914162,300,10,<function <lambda> at 0x000002BD7034CB80>,22
472,40,15,Viúvo,Fundamental,Ruim,217.82902179101174,Comunitária,4195375.495663136,Sudeste,Árido,1969195.0680950691,164099.58900792242,452043.77657980163,0.020702325898995587,6.81183614377619,Café,147.86823472009578,True,176231.3921996199,0.12219500821440721,95,0.8424155058394933,148460.05740464095,51,2,<function <lambda> at 0x000002BD7034CB80>,45
473,48,24,Solteiro,Fundamental,Regular,416.31983967225887,Arrendada,1648798.9317254985,Norte,Temperado,609553.2242710438,50796.10202258698,691846.8799459682,0.17287507731281507,8.614030810576573,Soja,118.21716817319573,False,387085.7500114646,0.04200218766757629,114,0.5812857451899873,225007.42864783932,111,8,<function <lambda> at 0x000002BD7034CB80>,17
474,40,4,Viúvo,Fundamental,Ruim,64.3460912689925,Comunitária,4450610.341049249,Norte,Temperado,1207414.7385480385,100617.89487900322,637392.4979351349,0.4610687402757706,5.249780547563578,Milho,139.56217900398923,False,15211.157196642122,0.0341121965104443,52,0.8396100031696734,12771.439742087092,134,2,<function <lambda> at 0x000002BD7034CB80>,6
475,26,12,Viúvo,Fundamental,Ruim,368.7882944604726,Arrendada,845136.382461826,Sudeste,Temperado,1557444.0250050202,129787.00208375168,716354.4828740869,0.12316316448228104,7.542584818597899,Algodão,603.7258931324407,True,336475.2001231843,0.11740774687140254,7,0.6044329198186327,203376.68765701505,111,2,<function <lambda> at 0x000002BD7034CB80>,41
476,52,37,Viúvo,Superior,Ruim,268.07018252370614,Própria,906468.1552682635,Centro-Oeste,Árido,1503332.4898895328,125277.7074907944,224258.3831512317,0.42731291620446865,9.99396929343777,Café,99.0790670375402,True,408198.8631807853,0.05967058296984766,47,0.5018622194417754,204859.58744951856,12,10,<function <lambda> at 0x000002BD7034CB80>,39
477,56,37,Viúvo,Médio,Regular,147.53294462461628,Comunitária,1370521.7149384234,Sul,Tropical,670973.0892353297,55914.42410294414,98434.70904498974,0.3478679055416495,9.912390757560352,Algodão,370.08053121583646,True,466133.9194190836,0.14369492709955584,39,0.7573928001677206,353046.4744819744,272,1,<function <lambda> at 0x000002BD7034CB80>,23
478,51,43,Viúvo,Superior,Bom,248.9456943437482,Arrendada,641677.8042580351,Norte,Tropical,1229502.9653633637,102458.58044694697,916806.5780747763,0.10311412185027892,7.699031585395301,Soja,765.539716818518,False,438148.32024574245,0.1128613361793485,99,0.9205018356759178,403316.33308452583,232,6,<function <lambda> at 0x000002BD7034CB80>,13
479,44,6,Viúvo,Fundamental,Ruim,153.4713245396262,Comunitária,1190080.162180244,Sul,Tropical,1745104.0768349112,145425.3397362426,560171.8955673585,0.15697488377509797,7.65627840710424,Café,329.6307581896092,False,159692.0584168426,0.06247828614159401,26,0.4562013842961449,72851.73811086443,43,9,<function <lambda> at 0x000002BD7034CB80>,49
480,48,39,Solteiro,Fundamental,Ruim,300.06056784296146,Comunitária,576738.2263690807,Nordeste,Árido,50585.90691149433,4215.4922426245275,153825.92450741093,0.2977821620918859,3.228569984790151,Trigo,775.1426733211233,False,293182.0706614763,0.05764055721318165,113,0.5685985079954975,166702.88794914592,72,9,<function <lambda> at 0x000002BD7034CB80>,4
481,36,24,Divorciado,Fundamental,Regular,219.7527418133459,Arrendada,4117674.4640776822,Sul,Tropical,882754.0265497491,73562.83554581243,793436.5818873616,0.25102482306470847,8.501856683893964,Milho,758.1936862967025,False,38646.74657523293,0.08808079021527018,106,0.38352050135721805,14821.819622358682,260,3,<function <lambda> at 0x000002BD7034CB80>,45
482,59,11,Casado,Fundamental,Ruim,86.38073689404497,Comunitária,737896.5098387917,Sudeste,Tropical,464061.36811897246,38671.78067658104,914929.9366292825,0.4671383085280557,4.645919143424085,Milho,283.5357760015555,False,128935.0017740043,0.030288806876167227,49,0.3467275708938806,44705.319968298696,230,0,<function <lambda> at 0x000002BD7034CB80>,53
483,57,13,Viúvo,Médio,Bom,62.708621905069876,Arrendada,3749122.9099212913,Sul,Tropical,789491.9349897011,65790.99458247509,169563.51857110907,0.4406427855259482,9.657945188801405,Café,742.3810710881082,True,47111.189373753696,0.03529794664388887,92,0.8223121139137402,38740.101722921936,32,5,<function <lambda> at 0x000002BD7034CB80>,56
484,57,34,Casado,Fundamental,Regular,275.6143626257044,Própria,287173.646171002,Sul,Árido,843659.4237909785,70304.95198258154,817412.4552691105,0.34474470208381025,1.7328491983624197,Milho,760.3878063584957,True,157593.64507698192,0.04286152457110502,102,0.36053129335075396,56817.440683463974,67,4,<function <lambda> at 0x000002BD7034CB80>,21
485,67,25,Solteiro,Médio,Bom,451.6944514766212,Comunitária,4745175.62119388,Sul,Tropical,1498408.5102775411,124867.37585646176,933225.0613191283,0.4933648268837551,4.922563319854534,Trigo,427.5812293836755,True,437593.6067293645,0.12071406712959283,7,0.83465453706756,365239.4892484216,15,10,<function <lambda> at 0x000002BD7034CB80>,57
486,61,7,Viúvo,Fundamental,Bom,175.25905484605434,Própria,3570242.4332624427,Centro-Oeste,Tropical,205767.30734297744,17147.275611914785,938361.6002960174,0.33760172441058517,6.0025643891514875,Algodão,249.8994595544423,False,173583.4198371463,0.08680145670498593,96,0.5433736414722117,94320.65493610993,149,1,<function <lambda> at 0x000002BD7034CB80>,21
487,36,4,Divorciado,Médio,Regular,367.8350530751985,Comunitária,83642.91550125333,Centro-Oeste,Árido,1034916.1282023707,86243.0106835309,914156.4616535011,0.5786335539943561,4.646405863775484,Trigo,545.2072665472756,False,280949.0515007132,0.021373725960677582,117,0.9960389787261728,279836.2063308573,291,5,<function <lambda> at 0x000002BD7034CB80>,9
488,27,8,Casado,Superior,Ruim,331.0373706951846,Comunitária,3831089.6759910593,Nordeste,Temperado,1137105.6877615158,94758.80731345965,546421.0123601027,0.13033445949064884,2.89521271454449,Milho,925.3277086001865,True,216690.4240574704,0.10755714857137418,64,0.35787313455303144,77547.68128507254,101,0,<function <lambda> at 0x000002BD7034CB80>,25
489,25,20,Viúvo,Fundamental,Bom,466.1196825831931,Comunitária,2594705.507792617,Sudeste,Tropical,998432.0550325727,83202.6712527144,356211.31725386926,0.42847919616129165,6.336896399042589,Algodão,657.6358958104589,True,229458.26214936766,0.07507972322586462,91,0.2743823940102608,62959.307293977516,185,2,<function <lambda> at 0x000002BD7034CB80>,14
490,57,29,Solteiro,Médio,Bom,411.3856035630747,Arrendada,3907857.593158843,Sul,Temperado,1469109.0410641858,122425.75342201548,7272.807694009287,0.22196647923268079,7.803261231626238,Trigo,214.27637274589813,True,484786.02591827913,0.08641080744529374,103,0.2603464556827965,126212.3236123723,24,3,<function <lambda> at 0x000002BD7034CB80>,37
491,64,10,Divorciado,Superior,Bom,285.46960315820417,Própria,2636359.204008413,Sul,Tropical,779906.6866955578,64992.22389129648,60912.226871527084,0.16737971665211632,6.803547364181768,Soja,698.6190784968439,False,148077.23413192897,0.04783511164368162,21,0.8683344037793606,128580.55681324532,71,2,<function <lambda> at 0x000002BD7034CB80>,40
492,34,43,Casado,Fundamental,Bom,330.2300966258831,Comunitária,3223073.0452950057,Sul,Árido,1891034.7860073508,157586.23216727923,428839.01529739064,0.10823248558062772,3.1100396392723555,Soja,455.84287591774284,False,313662.23476158566,0.09173168969123348,25,0.5502210488466748,172583.5637941116,80,5,<function <lambda> at 0x000002BD7034CB80>,41
493,67,34,Casado,Fundamental,Regular,449.70130095909724,Arrendada,3942341.6942054504,Sul,Temperado,973970.8162271039,81164.23468559199,399326.1463915103,0.3315020857569263,7.584471499316716,Algodão,611.9523574876043,False,210031.33478972354,0.14728992116769352,31,0.2024994797178973,42531.23601937452,60,10,<function <lambda> at 0x000002BD7034CB80>,54
494,68,26,Viúvo,Fundamental,Regular,202.76179837053272,Comunitária,2055284.8702098907,Centro-Oeste,Temperado,1151003.5410372992,95916.96175310826,184713.9095698832,0.12928165964952676,3.312080254401069,Algodão,747.3608332719525,False,30573.090523843104,0.02954780983074899,21,0.8998170900026687,27510.18934755267,17,3,<function <lambda> at 0x000002BD7034CB80>,48
495,53,41,Divorciado,Médio,Bom,166.76337939959978,Arrendada,63405.34161123783,Nordeste,Temperado,1654551.0302265638,137879.25251888033,395480.0280316568,0.12021051086904355,2.57682126631636,Algodão,539.1999839387227,False,244665.41581211798,0.05690926195637598,75,0.9015368055282436,220574.87739449626,241,0,<function <lambda> at 0x000002BD7034CB80>,0
496,37,3,Divorciado,Médio,Ruim,10.351486399422189,Comunitária,4257235.154928682,Norte,Temperado,564967.4897436225,47080.624145301874,174650.0654553681,0.5943191430502908,7.216012138948499,Soja,823.2847758446431,True,406671.66452255414,0.05158968707190788,114,0.8451333392150329,343691.7818020818,57,4,<function <lambda> at 0x000002BD7034CB80>,13
497,36,6,Divorciado,Superior,Bom,414.1427817247748,Própria,1935407.2949920797,Sudeste,Tropical,168900.0169503489,14075.001412529075,848791.2527758406,0.48104845010745645,8.585085215025362,Trigo,736.0478003507964,True,49376.48434084418,0.05231141039765334,113,0.398654786419874,19684.17181906349,331,4,<function <lambda> at 0x000002BD7034CB80>,35
498,55,5,Divorciado,Médio,Ruim,401.4854466996656,Própria,2505411.4937820863,Sul,Tropical,1421412.2771577153,118451.02309647627,298194.87787559885,0.44896609215262523,5.33385502926917,Algodão,634.3196730175852,False,34795.92369815448,0.06923182648349906,28,0.4982021760537385,17335.40490422041,56,8,<function <lambda> at 0x000002BD7034CB80>,30
499,26,5,Solteiro,Médio,Bom,56.70498645957493,Comunitária,88444.87866214514,Nordeste,Temperado,976363.4739857898,81363.62283214915,598564.35015831,0.47643637552965296,5.78252613824594,Soja,193.2531750407339,False,76815.76019663333,0.12635427201674176,47,0.795940980156387,61140.81146236631,96,7,<function <lambda> at 0x000002BD7034CB80>,27
500,59,23,Divorciado,Fundamental,Ruim,290.5444036606866,Arrendada,2485855.451232985,Norte,Tropical,1795078.4168988096,149589.8680749008,502843.0619990868,0.5813537242312455,3.7247281342410923,Algodão,844.1516553659899,True,382200.055694653,0.13867162969537036,42,0.5914825003260682,226064.6445670359,214,7,<function <lambda> at 0x000002BD7034CB80>,33
501,47,9,Casado,Fundamental,Bom,234.67094059260927,Comunitária,4933112.637780061,Nordeste,Temperado,1965706.4964704195,163808.87470586828,51882.07759399222,0.34396601325192205,5.45156213599029,Algodão,939.1103060538253,False,361997.692072369,0.046287961369666536,77,0.323061261378842,116947.43101712916,318,4,<function <lambda> at 0x000002BD7034CB80>,34
502,41,35,Casado,Fundamental,Ruim,63.76100227701017,Arrendada,1427424.9210529097,Centro-Oeste,Temperado,810236.5141379638,67519.70951149699,942233.7194911662,0.13214632644171634,2.187846982111665,Algodão,180.11686761883007,False,282508.8844530553,0.09058349193325467,11,0.3942386116221379,111375.9103776915,11,7,<function <lambda> at 0x000002BD7034CB80>,59
503,50,20,Solteiro,Fundamental,Bom,490.38127239505815,Comunitária,2007320.4376997715,Norte,Árido,842569.2521941285,70214.1043495107,527225.9782504833,0.5173257844519434,9.60247746714691,Soja,513.829072961759,True,234113.2020463162,0.10279686638151245,42,0.9780716294012459,228979.4809897836,10,9,<function <lambda> at 0x000002BD7034CB80>,38
504,32,42,Casado,Fundamental,Bom,111.27446429436094,Arrendada,3451590.4825199493,Nordeste,Temperado,827765.9523673384,68980.49603061152,325057.6433918153,0.4456384376724541,8.203245882909366,Trigo,295.9443048719793,False,444162.907351311,0.08783757166729984,27,0.320810493941685,142492.12169794895,162,6,<function <lambda> at 0x000002BD7034CB80>,22
